rule,id
?e  27  ?a  ?e  32  ?b   => ?a  2  ?b,128722
?e  27  ?b  ?e  32  ?a   => ?a  2  ?b,128723
?b  15  ?a  ?a  19  ?b   => ?a  12  ?b,128724
?b  15  ?a  ?b  19  ?a   => ?a  12  ?b,128725
?a  15  ?b  ?b  19  ?a   => ?a  12  ?b,128726
?a  15  ?b  ?a  19  ?b   => ?a  12  ?b,128727
?a  14  ?b  ?b  15  ?a   => ?a  20  ?b,128728
?b  14  ?a  ?b  15  ?a   => ?a  20  ?b,128729
?b  14  ?a  ?a  15  ?b   => ?a  20  ?b,128730
?a  14  ?b  ?a  15  ?b   => ?a  20  ?b,128731
?b  25  ?a  ?a  31  ?b   => ?a  30  ?b,128732
?b  25  ?a  ?b  31  ?a   => ?a  30  ?b,128733
?b  15  ?a  ?b  4  ?a   => ?a  30  ?b,128734
?b  15  ?a  ?a  4  ?b   => ?a  30  ?b,128735
?a  15  ?b  ?b  4  ?a   => ?a  30  ?b,128736
?a  25  ?b  ?b  31  ?a   => ?a  30  ?b,128737
?a  15  ?b  ?a  4  ?b   => ?a  30  ?b,128738
?a  25  ?b  ?a  31  ?b   => ?a  30  ?b,128739
?b  14  ?a  ?a  36  ?b   => ?a  11  ?b,128740
?b  14  ?a  ?b  36  ?a   => ?a  11  ?b,128741
?a  14  ?b  ?b  36  ?a   => ?a  11  ?b,128742
?a  14  ?b  ?a  36  ?b   => ?a  11  ?b,128743
?a  37  ?b  ?b  38  ?a   => ?a  23  ?b,128744
?b  37  ?a  ?b  38  ?a   => ?a  23  ?b,128745
?b  37  ?a  ?a  38  ?b   => ?a  23  ?b,128746
?a  37  ?b  ?a  38  ?b   => ?a  23  ?b,128747
?b  24  ?f  ?a  41  ?f   => ?a  6  ?b,128748
?a  24  ?f  ?b  41  ?f   => ?a  6  ?b,128749
?e  24  ?b  ?a  41  ?e   => ?a  6  ?b,128750
?e  24  ?a  ?b  41  ?e   => ?a  6  ?b,128751
?a  41  ?f  ?b  7  ?f   => ?a  19  ?b,128752
?b  41  ?f  ?a  7  ?f   => ?a  19  ?b,128753
?a  41  ?e  ?e  7  ?b   => ?a  19  ?b,128754
?b  41  ?e  ?e  7  ?a   => ?a  19  ?b,128755
?b  24  ?f  ?f  26  ?a   => ?a  10  ?b,128756
?b  24  ?f  ?a  26  ?f   => ?a  10  ?b,128757
?f  24  ?a  ?b  26  ?f   => ?a  10  ?b,128758
?a  24  ?f  ?b  26  ?f   => ?a  10  ?b,128759
?a  24  ?f  ?f  26  ?b   => ?a  10  ?b,128760
?f  24  ?b  ?a  26  ?f   => ?a  10  ?b,128761
?e  24  ?b  ?e  26  ?a   => ?a  10  ?b,128762
?e  24  ?a  ?e  26  ?b   => ?a  10  ?b,128763
?b  16  ?f  ?a  41  ?f   => ?a  11  ?b,128764
?a  16  ?f  ?b  41  ?f   => ?a  11  ?b,128765
?e  16  ?b  ?a  41  ?e   => ?a  11  ?b,128766
?e  16  ?a  ?b  41  ?e   => ?a  11  ?b,128767
?a  12  ?b  ?b  26  ?a   => ?a  34  ?b,128768
?b  12  ?a  ?b  26  ?a   => ?a  34  ?b,128769
?b  32  ?a  ?a  8  ?b   => ?a  34  ?b,128770
?a  25  ?b  ?a  4  ?b   => ?a  34  ?b,128771
?a  25  ?b  ?b  4  ?a   => ?a  34  ?b,128772
?b  32  ?a  ?b  8  ?a   => ?a  34  ?b,128773
?a  12  ?b  ?a  26  ?b   => ?a  34  ?b,128774
?b  12  ?a  ?a  26  ?b   => ?a  34  ?b,128775
?b  25  ?a  ?a  4  ?b   => ?a  34  ?b,128776
?b  25  ?a  ?b  4  ?a   => ?a  34  ?b,128777
?a  32  ?b  ?a  8  ?b   => ?a  34  ?b,128778
?a  32  ?b  ?b  8  ?a   => ?a  34  ?b,128779
?f  16  ?a  ?b  16  ?f   => ?a  34  ?b,128780
?a  16  ?f  ?b  16  ?f   => ?a  34  ?b,128781
?f  16  ?b  ?a  16  ?f   => ?a  34  ?b,128782
?e  16  ?a  ?e  16  ?b   => ?a  34  ?b,128783
?b  15  ?a  ?a  5  ?b   => ?a  4  ?b,128784
?b  15  ?a  ?b  5  ?a   => ?a  4  ?b,128785
?a  15  ?b  ?b  5  ?a   => ?a  4  ?b,128786
?a  15  ?b  ?a  5  ?b   => ?a  4  ?b,128787
?b  3  ?a  ?b  34  ?a   => ?a  29  ?b,128788
?b  3  ?a  ?a  34  ?b   => ?a  29  ?b,128789
?a  18  ?b  ?b  32  ?a   => ?a  29  ?b,128790
?b  18  ?a  ?b  32  ?a   => ?a  29  ?b,128791
?b  18  ?a  ?a  32  ?b   => ?a  29  ?b,128792
?a  3  ?b  ?b  34  ?a   => ?a  29  ?b,128793
?a  18  ?b  ?a  32  ?b   => ?a  29  ?b,128794
?a  3  ?b  ?a  34  ?b   => ?a  29  ?b,128795
?b  1  ?f  ?f  37  ?a   => ?a  3  ?b,128796
?b  1  ?f  ?a  37  ?f   => ?a  3  ?b,128797
?a  1  ?f  ?b  37  ?f   => ?a  3  ?b,128798
?a  1  ?f  ?f  37  ?b   => ?a  3  ?b,128799
?f  34  ?a  ?b  7  ?f   => ?a  33  ?b,128800
?a  34  ?f  ?b  7  ?f   => ?a  33  ?b,128801
?b  34  ?f  ?f  7  ?a   => ?a  33  ?b,128802
?b  34  ?f  ?a  7  ?f   => ?a  33  ?b,128803
?a  34  ?f  ?f  7  ?b   => ?a  33  ?b,128804
?f  34  ?b  ?a  7  ?f   => ?a  33  ?b,128805
?e  34  ?b  ?e  7  ?a   => ?a  33  ?b,128806
?e  34  ?a  ?e  7  ?b   => ?a  33  ?b,128807
?a  2  ?b  ?b  37  ?a   => ?a  13  ?b,128808
?b  2  ?a  ?b  37  ?a   => ?a  13  ?b,128809
?b  2  ?a  ?a  37  ?b   => ?a  13  ?b,128810
?a  2  ?b  ?a  37  ?b   => ?a  13  ?b,128811
?b  32  ?a  ?a  38  ?b   => ?a  28  ?b,128812
?b  32  ?a  ?b  38  ?a   => ?a  28  ?b,128813
?a  12  ?b  ?b  25  ?a   => ?a  28  ?b,128814
?b  12  ?a  ?b  25  ?a   => ?a  28  ?b,128815
?a  32  ?b  ?b  38  ?a   => ?a  28  ?b,128816
?a  12  ?b  ?a  25  ?b   => ?a  28  ?b,128817
?b  12  ?a  ?a  25  ?b   => ?a  28  ?b,128818
?a  32  ?b  ?a  38  ?b   => ?a  28  ?b,128819
?a  28  ?f  ?b  9  ?f   => ?a  37  ?b,128820
?f  28  ?a  ?b  9  ?f   => ?a  37  ?b,128821
?f  28  ?b  ?a  9  ?f   => ?a  37  ?b,128822
?b  28  ?f  ?a  9  ?f   => ?a  37  ?b,128823
?b  28  ?f  ?f  9  ?a   => ?a  37  ?b,128824
?e  28  ?a  ?e  9  ?b   => ?a  37  ?b,128825
?a  28  ?e  ?e  9  ?b   => ?a  37  ?b,128826
?e  28  ?b  ?e  9  ?a   => ?a  37  ?b,128827
?a  27  ?b  ?b  31  ?a   => ?a  32  ?b,128828
?b  27  ?a  ?b  31  ?a   => ?a  32  ?b,128829
?b  22  ?a  ?a  27  ?b   => ?a  32  ?b,128830
?b  22  ?a  ?b  27  ?a   => ?a  32  ?b,128831
?a  27  ?b  ?b  38  ?a   => ?a  32  ?b,128832
?b  27  ?a  ?b  38  ?a   => ?a  32  ?b,128833
?a  22  ?b  ?a  27  ?b   => ?a  32  ?b,128834
?b  27  ?a  ?a  31  ?b   => ?a  32  ?b,128835
?b  27  ?a  ?a  38  ?b   => ?a  32  ?b,128836
?a  22  ?b  ?b  27  ?a   => ?a  32  ?b,128837
?a  27  ?b  ?a  31  ?b   => ?a  32  ?b,128838
?a  27  ?b  ?a  38  ?b   => ?a  32  ?b,128839
?a  17  ?b  ?b  36  ?a   => ?a  3  ?b,128840
?b  17  ?a  ?b  36  ?a   => ?a  3  ?b,128841
?b  17  ?a  ?a  36  ?b   => ?a  3  ?b,128842
?a  17  ?b  ?a  36  ?b   => ?a  3  ?b,128843
?f  20  ?a  ?b  9  ?f   => ?a  2  ?b,128844
?a  20  ?f  ?b  9  ?f   => ?a  2  ?b,128845
?b  20  ?f  ?a  9  ?f   => ?a  2  ?b,128846
?f  20  ?b  ?a  9  ?f   => ?a  2  ?b,128847
?b  20  ?f  ?f  9  ?a   => ?a  2  ?b,128848
?a  20  ?f  ?f  9  ?b   => ?a  2  ?b,128849
?e  20  ?a  ?e  9  ?b   => ?a  2  ?b,128850
?e  20  ?b  ?e  9  ?a   => ?a  2  ?b,128851
?a  17  ?b  ?b  29  ?a   => ?a  30  ?b,128852
?b  17  ?a  ?b  29  ?a   => ?a  30  ?b,128853
?b  17  ?a  ?a  29  ?b   => ?a  30  ?b,128854
?a  17  ?b  ?a  29  ?b   => ?a  30  ?b,128855
?a  14  ?b  ?b  37  ?a   => ?a  23  ?b,128856
?b  14  ?a  ?b  37  ?a   => ?a  23  ?b,128857
?b  14  ?a  ?a  37  ?b   => ?a  23  ?b,128858
?a  14  ?b  ?a  37  ?b   => ?a  23  ?b,128859
?a  31  ?b  ?b  37  ?a   => ?a  14  ?b,128860
?b  31  ?a  ?b  37  ?a   => ?a  14  ?b,128861
?b  31  ?a  ?a  37  ?b   => ?a  14  ?b,128862
?a  31  ?b  ?a  37  ?b   => ?a  14  ?b,128863
?b  15  ?a  ?a  31  ?b   => ?a  39  ?b,128864
?b  15  ?a  ?b  31  ?a   => ?a  39  ?b,128865
?a  15  ?b  ?b  31  ?a   => ?a  39  ?b,128866
?a  15  ?b  ?a  31  ?b   => ?a  39  ?b,128867
?a  20  ?b  ?b  37  ?a   => ?a  30  ?b,128868
?b  20  ?a  ?b  37  ?a   => ?a  30  ?b,128869
?b  20  ?a  ?a  37  ?b   => ?a  30  ?b,128870
?a  20  ?b  ?a  37  ?b   => ?a  30  ?b,128871
?b  1  ?f  ?f  37  ?a   => ?a  17  ?b,128872
?b  1  ?f  ?a  37  ?f   => ?a  17  ?b,128873
?a  1  ?f  ?f  37  ?b   => ?a  17  ?b,128874
?a  1  ?f  ?b  37  ?f   => ?a  17  ?b,128875
?b  15  ?a  ?a  31  ?b   => ?a  12  ?b,128876
?b  15  ?a  ?b  31  ?a   => ?a  12  ?b,128877
?a  15  ?b  ?a  31  ?b   => ?a  12  ?b,128878
?a  15  ?b  ?b  31  ?a   => ?a  12  ?b,128879
?a  37  ?b  ?b  8  ?a   => ?a  11  ?b,128880
?b  37  ?a  ?b  8  ?a   => ?a  11  ?b,128881
?b  37  ?a  ?a  8  ?b   => ?a  11  ?b,128882
?a  37  ?b  ?a  8  ?b   => ?a  11  ?b,128883
?b  34  ?a   => ?a  3  ?b,128884
?a  34  ?b   => ?a  3  ?b,128885
?b  37  ?a  ?b  38  ?a   => ?a  13  ?b,128886
?b  37  ?a  ?a  38  ?b   => ?a  13  ?b,128887
?a  37  ?b  ?b  38  ?a   => ?a  13  ?b,128888
?a  37  ?b  ?a  38  ?b   => ?a  13  ?b,128889
?b  36  ?a  ?a  6  ?b   => ?a  19  ?b,128890
?b  36  ?a  ?b  6  ?a   => ?a  19  ?b,128891
?a  36  ?b  ?b  6  ?a   => ?a  19  ?b,128892
?a  36  ?b  ?a  6  ?b   => ?a  19  ?b,128893
?a  13  ?b  ?b  25  ?a   => ?a  30  ?b,128894
?b  13  ?a  ?b  25  ?a   => ?a  30  ?b,128895
?b  13  ?a  ?a  25  ?b   => ?a  30  ?b,128896
?a  13  ?b  ?a  25  ?b   => ?a  30  ?b,128897
?b  37  ?a  ?a  39  ?b   => ?a  2  ?b,128898
?b  37  ?a  ?b  39  ?a   => ?a  2  ?b,128899
?a  37  ?b  ?b  39  ?a   => ?a  2  ?b,128900
?a  37  ?b  ?a  39  ?b   => ?a  2  ?b,128901
?a  36  ?b  ?b  8  ?a   => ?a  5  ?b,128902
?b  36  ?a  ?b  8  ?a   => ?a  5  ?b,128903
?b  36  ?a  ?a  8  ?b   => ?a  5  ?b,128904
?a  36  ?b  ?a  8  ?b   => ?a  5  ?b,128905
?b  21  ?f  ?f  32  ?a   => ?a  12  ?b,128906
?b  21  ?f  ?a  32  ?f   => ?a  12  ?b,128907
?f  21  ?a  ?b  32  ?f   => ?a  12  ?b,128908
?a  21  ?f  ?b  32  ?f   => ?a  12  ?b,128909
?a  21  ?f  ?f  32  ?b   => ?a  12  ?b,128910
?f  21  ?b  ?a  32  ?f   => ?a  12  ?b,128911
?e  21  ?b  ?e  32  ?a   => ?a  12  ?b,128912
?e  21  ?a  ?e  32  ?b   => ?a  12  ?b,128913
?b  13  ?a  ?b  41  ?a   => ?a  30  ?b,128914
?b  13  ?a  ?a  41  ?b   => ?a  30  ?b,128915
?a  13  ?b  ?b  41  ?a   => ?a  30  ?b,128916
?a  13  ?b  ?a  41  ?b   => ?a  30  ?b,128917
?b  16  ?f  ?f  26  ?a   => ?a  30  ?b,128918
?b  16  ?f  ?a  26  ?f   => ?a  30  ?b,128919
?f  16  ?a  ?b  26  ?f   => ?a  30  ?b,128920
?a  16  ?f  ?b  26  ?f   => ?a  30  ?b,128921
?a  16  ?f  ?f  26  ?b   => ?a  30  ?b,128922
?f  16  ?b  ?a  26  ?f   => ?a  30  ?b,128923
?e  16  ?b  ?e  26  ?a   => ?a  30  ?b,128924
?e  16  ?a  ?e  26  ?b   => ?a  30  ?b,128925
?b  34  ?a   => ?a  8  ?b,128926
?a  34  ?b   => ?a  8  ?b,128927
?f  28  ?a  ?b  7  ?f   => ?a  8  ?b,128928
?a  28  ?f  ?b  7  ?f   => ?a  8  ?b,128929
?b  28  ?f  ?f  7  ?a   => ?a  8  ?b,128930
?b  28  ?f  ?a  7  ?f   => ?a  8  ?b,128931
?f  28  ?b  ?a  7  ?f   => ?a  8  ?b,128932
?a  28  ?f  ?f  7  ?b   => ?a  8  ?b,128933
?e  28  ?a  ?e  7  ?b   => ?a  8  ?b,128934
?e  28  ?b  ?e  7  ?a   => ?a  8  ?b,128935
?a  12  ?b  ?b  37  ?a   => ?a  11  ?b,128936
?b  12  ?a  ?a  37  ?b   => ?a  11  ?b,128937
?b  12  ?a  ?b  37  ?a   => ?a  11  ?b,128938
?a  12  ?b  ?a  37  ?b   => ?a  11  ?b,128939
?b  18  ?a  ?b  26  ?a   => ?a  25  ?b,128940
?a  26  ?b  ?b  30  ?a   => ?a  25  ?b,128941
?b  18  ?a  ?a  26  ?b   => ?a  25  ?b,128942
?b  26  ?a  ?b  30  ?a   => ?a  25  ?b,128943
?b  26  ?a  ?a  30  ?b   => ?a  25  ?b,128944
?a  18  ?b  ?b  26  ?a   => ?a  25  ?b,128945
?a  18  ?b  ?a  26  ?b   => ?a  25  ?b,128946
?a  26  ?b  ?a  30  ?b   => ?a  25  ?b,128947
?b  20  ?a  ?a  30  ?b   => ?a  23  ?b,128948
?b  20  ?a  ?b  30  ?a   => ?a  23  ?b,128949
?a  20  ?b  ?b  30  ?a   => ?a  23  ?b,128950
?a  20  ?b  ?a  30  ?b   => ?a  23  ?b,128951
?b  29  ?a  ?b  8  ?a   => ?a  30  ?b,128952
?b  29  ?a  ?a  8  ?b   => ?a  30  ?b,128953
?a  29  ?b  ?b  8  ?a   => ?a  30  ?b,128954
?a  29  ?b  ?a  8  ?b   => ?a  30  ?b,128955
?b  15  ?a  ?b  18  ?a   => ?a  36  ?b,128956
?a  15  ?b  ?b  18  ?a   => ?a  36  ?b,128957
?b  15  ?a  ?a  18  ?b   => ?a  36  ?b,128958
?a  15  ?b  ?a  18  ?b   => ?a  36  ?b,128959
?f  15  ?a  ?b  16  ?f   => ?a  18  ?b,128960
?a  15  ?f  ?b  16  ?f   => ?a  18  ?b,128961
?b  15  ?f  ?f  16  ?a   => ?a  18  ?b,128962
?b  15  ?f  ?a  16  ?f   => ?a  18  ?b,128963
?f  15  ?b  ?a  16  ?f   => ?a  18  ?b,128964
?a  15  ?f  ?f  16  ?b   => ?a  18  ?b,128965
?e  15  ?b  ?e  16  ?a   => ?a  18  ?b,128966
?e  15  ?a  ?e  16  ?b   => ?a  18  ?b,128967
?b  19  ?a  ?a  37  ?b   => ?a  14  ?b,128968
?b  19  ?a  ?b  37  ?a   => ?a  14  ?b,128969
?a  19  ?b  ?b  37  ?a   => ?a  14  ?b,128970
?a  19  ?b  ?a  37  ?b   => ?a  14  ?b,128971
?b  16  ?f  ?a  28  ?f   => ?a  11  ?b,128972
?b  16  ?f  ?f  28  ?a   => ?a  11  ?b,128973
?a  16  ?f  ?b  28  ?f   => ?a  11  ?b,128974
?f  16  ?a  ?b  28  ?f   => ?a  11  ?b,128975
?a  16  ?f  ?f  28  ?b   => ?a  11  ?b,128976
?f  16  ?b  ?a  28  ?f   => ?a  11  ?b,128977
?e  16  ?b  ?e  28  ?a   => ?a  11  ?b,128978
?e  16  ?a  ?e  28  ?b   => ?a  11  ?b,128979
?b  24  ?f  ?f  36  ?a   => ?a  6  ?b,128980
?b  24  ?f  ?a  36  ?f   => ?a  6  ?b,128981
?f  24  ?a  ?b  36  ?f   => ?a  6  ?b,128982
?a  24  ?f  ?b  36  ?f   => ?a  6  ?b,128983
?a  24  ?f  ?f  36  ?b   => ?a  6  ?b,128984
?f  24  ?b  ?a  36  ?f   => ?a  6  ?b,128985
?e  24  ?b  ?e  36  ?a   => ?a  6  ?b,128986
?e  24  ?a  ?e  36  ?b   => ?a  6  ?b,128987
?b  29  ?a  ?b  38  ?a   => ?a  10  ?b,128988
?b  29  ?a  ?a  38  ?b   => ?a  10  ?b,128989
?a  29  ?b  ?b  38  ?a   => ?a  10  ?b,128990
?a  29  ?b  ?a  38  ?b   => ?a  10  ?b,128991
?b  3  ?a  ?b  32  ?a   => ?a  26  ?b,128992
?b  3  ?a  ?a  32  ?b   => ?a  26  ?b,128993
?a  3  ?b  ?b  32  ?a   => ?a  26  ?b,128994
?a  3  ?b  ?a  32  ?b   => ?a  26  ?b,128995
?b  21  ?f  ?f  25  ?a   => ?a  19  ?b,128996
?b  21  ?f  ?a  25  ?f   => ?a  19  ?b,128997
?f  21  ?a  ?b  25  ?f   => ?a  19  ?b,128998
?a  21  ?f  ?b  25  ?f   => ?a  19  ?b,128999
?a  21  ?f  ?f  25  ?b   => ?a  19  ?b,129000
?f  21  ?b  ?a  25  ?f   => ?a  19  ?b,129001
?e  21  ?b  ?e  25  ?a   => ?a  19  ?b,129002
?e  21  ?a  ?e  25  ?b   => ?a  19  ?b,129003
?a  2  ?b  ?b  37  ?a   => ?a  31  ?b,129004
?b  2  ?a  ?b  37  ?a   => ?a  31  ?b,129005
?b  2  ?a  ?a  37  ?b   => ?a  31  ?b,129006
?a  2  ?b  ?a  37  ?b   => ?a  31  ?b,129007
?a  25  ?b  ?b  4  ?a   => ?a  28  ?b,129008
?b  25  ?a  ?b  4  ?a   => ?a  28  ?b,129009
?b  25  ?a  ?a  4  ?b   => ?a  28  ?b,129010
?a  25  ?b  ?a  4  ?b   => ?a  28  ?b,129011
?a  10  ?b  ?b  20  ?a   => ?a  5  ?b,129012
?b  10  ?a  ?b  20  ?a   => ?a  5  ?b,129013
?b  10  ?a  ?a  20  ?b   => ?a  5  ?b,129014
?a  10  ?b  ?a  20  ?b   => ?a  5  ?b,129015
?a  23  ?b  ?b  36  ?a   => ?a  19  ?b,129016
?b  23  ?a  ?b  36  ?a   => ?a  19  ?b,129017
?b  23  ?a  ?a  36  ?b   => ?a  19  ?b,129018
?a  23  ?b  ?a  36  ?b   => ?a  19  ?b,129019
?a  10  ?b  ?b  29  ?a   => ?a  37  ?b,129020
?b  10  ?a  ?b  29  ?a   => ?a  37  ?b,129021
?b  10  ?a  ?a  29  ?b   => ?a  37  ?b,129022
?a  10  ?b  ?a  29  ?b   => ?a  37  ?b,129023
?b  24  ?f  ?f  29  ?a   => ?a  18  ?b,129024
?b  24  ?f  ?a  29  ?f   => ?a  18  ?b,129025
?f  24  ?a  ?b  29  ?f   => ?a  18  ?b,129026
?a  24  ?f  ?b  29  ?f   => ?a  18  ?b,129027
?a  24  ?f  ?f  29  ?b   => ?a  18  ?b,129028
?f  24  ?b  ?a  29  ?f   => ?a  18  ?b,129029
?e  24  ?a  ?e  29  ?b   => ?a  18  ?b,129030
?e  24  ?b  ?e  29  ?a   => ?a  18  ?b,129031
?b  16  ?f  ?f  32  ?a   => ?a  30  ?b,129032
?b  16  ?f  ?a  32  ?f   => ?a  30  ?b,129033
?f  16  ?a  ?b  32  ?f   => ?a  30  ?b,129034
?a  16  ?f  ?b  32  ?f   => ?a  30  ?b,129035
?a  16  ?f  ?f  32  ?b   => ?a  30  ?b,129036
?f  16  ?b  ?a  32  ?f   => ?a  30  ?b,129037
?e  16  ?a  ?e  32  ?b   => ?a  30  ?b,129038
?e  16  ?b  ?e  32  ?a   => ?a  30  ?b,129039
?f  25  ?a  ?b  27  ?f   => ?a  2  ?b,129040
?a  25  ?f  ?b  27  ?f   => ?a  2  ?b,129041
?b  25  ?f  ?f  27  ?a   => ?a  2  ?b,129042
?b  25  ?f  ?a  27  ?f   => ?a  2  ?b,129043
?a  25  ?f  ?f  27  ?b   => ?a  2  ?b,129044
?f  25  ?b  ?a  27  ?f   => ?a  2  ?b,129045
?e  25  ?b  ?e  27  ?a   => ?a  2  ?b,129046
?e  25  ?a  ?e  27  ?b   => ?a  2  ?b,129047
?a  33  ?b  ?b  37  ?a   => ?a  4  ?b,129048
?b  33  ?a  ?b  37  ?a   => ?a  4  ?b,129049
?a  33  ?b  ?a  37  ?b   => ?a  4  ?b,129050
?b  33  ?a  ?a  37  ?b   => ?a  4  ?b,129051
?f  15  ?a  ?b  24  ?f   => ?a  19  ?b,129052
?a  15  ?f  ?b  24  ?f   => ?a  19  ?b,129053
?b  15  ?f  ?f  24  ?a   => ?a  19  ?b,129054
?b  15  ?f  ?a  24  ?f   => ?a  19  ?b,129055
?f  15  ?b  ?a  24  ?f   => ?a  19  ?b,129056
?a  15  ?f  ?f  24  ?b   => ?a  19  ?b,129057
?e  15  ?a  ?e  24  ?b   => ?a  19  ?b,129058
?e  15  ?b  ?e  24  ?a   => ?a  19  ?b,129059
?f  37  ?a  ?b  7  ?f   => ?a  14  ?b,129060
?a  37  ?f  ?b  7  ?f   => ?a  14  ?b,129061
?b  37  ?f  ?a  7  ?f   => ?a  14  ?b,129062
?b  37  ?f  ?f  7  ?a   => ?a  14  ?b,129063
?f  37  ?b  ?a  7  ?f   => ?a  14  ?b,129064
?a  37  ?f  ?f  7  ?b   => ?a  14  ?b,129065
?e  37  ?a  ?e  7  ?b   => ?a  14  ?b,129066
?e  37  ?b  ?e  7  ?a   => ?a  14  ?b,129067
?b  41  ?a  ?b  6  ?a   => ?a  30  ?b,129068
?a  41  ?b  ?b  6  ?a   => ?a  30  ?b,129069
?b  41  ?a  ?a  6  ?b   => ?a  30  ?b,129070
?a  41  ?b  ?a  6  ?b   => ?a  30  ?b,129071
?b  15  ?a   => ?a  33  ?b,129072
?a  15  ?b   => ?a  33  ?b,129073
?b  28  ?a   => ?a  38  ?b,129074
?a  28  ?b   => ?a  38  ?b,129075
?a  14  ?b  ?b  15  ?a   => ?a  39  ?b,129076
?b  14  ?a  ?b  15  ?a   => ?a  39  ?b,129077
?b  14  ?a  ?a  15  ?b   => ?a  39  ?b,129078
?a  14  ?b  ?a  15  ?b   => ?a  39  ?b,129079
?a  14  ?b  ?b  37  ?a   => ?a  13  ?b,129080
?b  14  ?a  ?b  37  ?a   => ?a  13  ?b,129081
?b  14  ?a  ?a  37  ?b   => ?a  13  ?b,129082
?a  14  ?b  ?a  37  ?b   => ?a  13  ?b,129083
?b  15  ?a  ?a  38  ?b   => ?a  4  ?b,129084
?b  15  ?a  ?b  38  ?a   => ?a  4  ?b,129085
?a  15  ?b  ?a  38  ?b   => ?a  4  ?b,129086
?a  15  ?b  ?b  38  ?a   => ?a  4  ?b,129087
?b  37  ?a  ?a  38  ?b   => ?a  31  ?b,129088
?b  37  ?a  ?b  38  ?a   => ?a  31  ?b,129089
?a  37  ?b  ?b  38  ?a   => ?a  31  ?b,129090
?a  37  ?b  ?a  38  ?b   => ?a  31  ?b,129091
?b  15  ?a  ?a  39  ?b   => ?a  3  ?b,129092
?b  15  ?a  ?b  39  ?a   => ?a  3  ?b,129093
?a  15  ?b  ?b  39  ?a   => ?a  3  ?b,129094
?a  15  ?b  ?a  39  ?b   => ?a  3  ?b,129095
?b  32  ?a  ?b  37  ?a   => ?a  27  ?b,129096
?b  32  ?a  ?a  37  ?b   => ?a  27  ?b,129097
?a  32  ?b  ?b  37  ?a   => ?a  27  ?b,129098
?a  32  ?b  ?a  37  ?b   => ?a  27  ?b,129099
?a  12  ?b  ?b  36  ?a   => ?a  33  ?b,129100
?b  12  ?a  ?b  36  ?a   => ?a  33  ?b,129101
?b  12  ?a  ?a  36  ?b   => ?a  33  ?b,129102
?a  12  ?b  ?a  36  ?b   => ?a  33  ?b,129103
?a  30  ?b  ?b  32  ?a   => ?a  34  ?b,129104
?b  30  ?a  ?b  32  ?a   => ?a  34  ?b,129105
?a  30  ?b  ?a  32  ?b   => ?a  34  ?b,129106
?b  30  ?a  ?a  32  ?b   => ?a  34  ?b,129107
?b  15  ?a  ?a  39  ?b   => ?a  10  ?b,129108
?b  15  ?a  ?b  39  ?a   => ?a  10  ?b,129109
?a  15  ?b  ?b  39  ?a   => ?a  10  ?b,129110
?a  15  ?b  ?a  39  ?b   => ?a  10  ?b,129111
?f  29  ?a  ?b  7  ?f   => ?a  10  ?b,129112
?a  29  ?f  ?b  7  ?f   => ?a  10  ?b,129113
?b  29  ?f  ?f  7  ?a   => ?a  10  ?b,129114
?b  29  ?f  ?a  7  ?f   => ?a  10  ?b,129115
?f  29  ?b  ?a  7  ?f   => ?a  10  ?b,129116
?a  29  ?f  ?f  7  ?b   => ?a  10  ?b,129117
?e  29  ?a  ?e  7  ?b   => ?a  10  ?b,129118
?e  29  ?b  ?e  7  ?a   => ?a  10  ?b,129119
?b  21  ?f  ?f  32  ?a   => ?a  17  ?b,129120
?b  21  ?f  ?a  32  ?f   => ?a  17  ?b,129121
?f  21  ?a  ?b  32  ?f   => ?a  17  ?b,129122
?a  21  ?f  ?b  32  ?f   => ?a  17  ?b,129123
?a  21  ?f  ?f  32  ?b   => ?a  17  ?b,129124
?f  21  ?b  ?a  32  ?f   => ?a  17  ?b,129125
?e  21  ?b  ?e  32  ?a   => ?a  17  ?b,129126
?e  21  ?a  ?e  32  ?b   => ?a  17  ?b,129127
?a  23  ?b  ?b  29  ?a   => ?a  4  ?b,129128
?b  23  ?a  ?b  29  ?a   => ?a  4  ?b,129129
?a  23  ?b  ?a  29  ?b   => ?a  4  ?b,129130
?b  23  ?a  ?a  29  ?b   => ?a  4  ?b,129131
?b  24  ?f  ?f  34  ?a   => ?a  38  ?b,129132
?b  24  ?f  ?a  34  ?f   => ?a  38  ?b,129133
?f  24  ?a  ?b  34  ?f   => ?a  38  ?b,129134
?a  24  ?f  ?b  34  ?f   => ?a  38  ?b,129135
?a  24  ?f  ?f  34  ?b   => ?a  38  ?b,129136
?f  24  ?b  ?a  34  ?f   => ?a  38  ?b,129137
?e  24  ?b  ?e  34  ?a   => ?a  38  ?b,129138
?e  24  ?a  ?e  34  ?b   => ?a  38  ?b,129139
?a  10  ?b  ?b  28  ?a   => ?a  36  ?b,129140
?b  10  ?a  ?b  28  ?a   => ?a  36  ?b,129141
?b  10  ?a  ?a  28  ?b   => ?a  36  ?b,129142
?a  10  ?b  ?a  28  ?b   => ?a  36  ?b,129143
?b  28  ?a  ?a  6  ?b   => ?a  22  ?b,129144
?b  28  ?a  ?b  6  ?a   => ?a  22  ?b,129145
?a  28  ?b  ?a  6  ?b   => ?a  22  ?b,129146
?a  28  ?b  ?b  6  ?a   => ?a  22  ?b,129147
