id,rule
121476,?e 20 ?a ?e 26 ?b => ?a 13 ?b
121477,?e 26 ?b ?a 4 ?e => ?a 13 ?b
121478,?e 10 ?a ?e 26 ?b => ?a 13 ?b
121479,?e 12 ?a ?b 6 ?e => ?a 14 ?b
121480,?e 2 ?a ?e 9 ?b => ?a 13 ?b
121481,?e 26 ?b ?a 39 ?e => ?a 13 ?b
121482,?a 17 ?e ?e 26 ?b => ?a 13 ?b
121483,?a 18 ?e ?e 26 ?b => ?a 13 ?b
121484,?a 12 ?e ?e 26 ?b => ?a 13 ?b
121485,?e 26 ?b ?e 30 ?a => ?a 13 ?b
121486,?e 26 ?b ?e 3 ?a => ?a 13 ?b
121487,?a 19 ?e ?e 9 ?b => ?a 13 ?b
121488,?e 38 ?a ?e 9 ?b => ?a 13 ?b
121489,?e 26 ?b ?a 5 ?e => ?a 13 ?b
121490,?e 26 ?b ?e 28 ?a => ?a 13 ?b
121491,?e 26 ?b ?e 27 ?a => ?a 13 ?b
121492,?e 26 ?b ?a 33 ?e => ?a 13 ?b
121493,?e 24 ?a ?e 26 ?b => ?a 13 ?b
121494,?e 26 ?b ?a 8 ?e => ?a 13 ?b
121495,?e 26 ?b ?e 4 ?a => ?a 13 ?b
121496,?a 2 ?e ?e 26 ?b => ?a 13 ?b
121497,?e 18 ?a ?e 26 ?b => ?a 13 ?b
121498,?e 26 ?b ?a 38 ?e => ?a 13 ?b
121499,?e 12 ?a ?e 26 ?b => ?a 13 ?b
121500,?e 17 ?a ?e 26 ?b => ?a 13 ?b
121501,?a 31 ?e ?e 9 ?b => ?a 13 ?b
121502,?a 14 ?e ?e 9 ?b => ?a 13 ?b
121503,?e 26 ?b ?e 5 ?a => ?a 13 ?b
121504,?e 12 ?a ?e 6 ?b => ?a 14 ?b
121505,?a 23 ?e ?e 9 ?b => ?a 13 ?b
121506,?a 13 ?e ?e 9 ?b => ?a 13 ?b
121507,?a 19 ?e ?e 26 ?b => ?a 13 ?b
121508,?a 14 ?e ?e 26 ?b => ?a 13 ?b
121509,?e 26 ?b ?a 31 ?e => ?a 13 ?b
121510,?e 11 ?a ?e 26 ?b => ?a 13 ?b
121511,?e 22 ?a ?e 26 ?b => ?a 13 ?b
121512,?f 14 ?a ?b 23 ?f => ?a 14 ?b
121513,?a 23 ?e ?e 26 ?b => ?a 13 ?b
121514,?e 26 ?b ?e 38 ?a => ?a 13 ?b
121515,?e 2 ?a ?e 26 ?b => ?a 13 ?b
121516,?a 22 ?f ?b 22 ?f => ?a 14 ?b
121517,?e 31 ?a ?e 9 ?b => ?a 13 ?b
121518,?e 14 ?a ?e 9 ?b => ?a 13 ?b
121519,?e 13 ?a ?e 9 ?b => ?a 13 ?b
121520,?a 6 ?e ?e 9 ?b => ?a 13 ?b
121521,?e 14 ?a ?e 26 ?b => ?a 13 ?b
121522,?e 23 ?a ?e 26 ?b => ?a 13 ?b
121523,?e 13 ?a ?e 26 ?b => ?a 13 ?b
121524,?e 6 ?a ?e 9 ?b => ?a 13 ?b
121525,?e 19 ?a ?e 26 ?b => ?a 13 ?b
121526,?e 26 ?b ?e 31 ?a => ?a 13 ?b
121527,?a 14 ?f ?b 23 ?f => ?a 14 ?b
121528,?f 19 ?a ?b 22 ?f => ?a 14 ?b
121529,?a 11 ?e ?e 26 ?b => ?a 13 ?b
121530,?e 26 ?b ?e 33 ?a => ?a 13 ?b
121531,?a 22 ?e ?e 26 ?b => ?a 13 ?b
121532,?e 26 ?b ?e 8 ?a => ?a 13 ?b
121533,?e 26 ?b ?e 39 ?a => ?a 13 ?b
121534,?e 19 ?a ?e 9 ?b => ?a 13 ?b
121535,?a 13 ?e ?e 26 ?b => ?a 13 ?b
121536,?e 23 ?a ?e 9 ?b => ?a 13 ?b
121537,?e 26 ?b ?a 6 ?e => ?a 13 ?b
121538,?e 26 ?b ?e 6 ?a => ?a 13 ?b
121539,?e 32 ?b ?a 37 ?e => ?a 13 ?b
121540,?a 20 ?e ?e 32 ?b => ?a 13 ?b
121541,?a 10 ?e ?e 32 ?b => ?a 13 ?b
121542,?a 30 ?e ?e 32 ?b => ?a 13 ?b
121543,?a 3 ?e ?e 32 ?b => ?a 13 ?b
121544,?f 14 ?a ?b 22 ?f => ?a 14 ?b
121545,?e 32 ?b ?a 33 ?e => ?a 13 ?b
121546,?b 23 ?f ?f 31 ?a => ?a 14 ?b
121547,?a 2 ?f ?b 22 ?f => ?a 14 ?b
121548,?f 23 ?a ?b 23 ?f => ?a 14 ?b
121549,?e 32 ?b ?a 4 ?e => ?a 13 ?b
121550,?a 23 ?f ?b 23 ?f => ?a 14 ?b
121551,?a 17 ?e ?e 32 ?b => ?a 13 ?b
121552,?a 18 ?e ?e 32 ?b => ?a 13 ?b
121553,?a 12 ?e ?e 32 ?b => ?a 13 ?b
121554,?e 32 ?b ?a 39 ?e => ?a 13 ?b
121555,?e 28 ?a ?e 32 ?b => ?a 13 ?b
121556,?b 23 ?f ?a 31 ?f => ?a 14 ?b
121557,?e 32 ?b ?e 36 ?a => ?a 13 ?b
121558,?e 32 ?b ?e 37 ?a => ?a 13 ?b
121559,?e 32 ?b ?e 34 ?a => ?a 13 ?b
121560,?e 32 ?b ?a 5 ?e => ?a 13 ?b
121561,?e 32 ?a ?e 32 ?b => ?a 13 ?b
121562,?e 29 ?a ?e 32 ?b => ?a 13 ?b
121563,?e 27 ?a ?e 32 ?b => ?a 13 ?b
121564,?e 26 ?a ?e 32 ?b => ?a 13 ?b
121565,?e 15 ?a ?e 32 ?b => ?a 13 ?b
121566,?e 20 ?a ?e 32 ?b => ?a 13 ?b
121567,?e 21 ?a ?e 32 ?b => ?a 13 ?b
121568,?e 24 ?a ?e 32 ?b => ?a 13 ?b
121569,?e 32 ?b ?e 7 ?a => ?a 13 ?b
121570,?e 32 ?b ?a 8 ?e => ?a 13 ?b
121571,?e 25 ?a ?e 32 ?b => ?a 13 ?b
121572,?e 16 ?a ?e 32 ?b => ?a 13 ?b
121573,?a 22 ?e ?e 32 ?b => ?a 13 ?b
121574,?a 13 ?f ?b 23 ?f => ?a 14 ?b
121575,?e 10 ?a ?e 32 ?b => ?a 13 ?b
121576,?b 22 ?f ?a 38 ?f => ?a 14 ?b
121577,?a 11 ?e ?e 32 ?b => ?a 13 ?b
121578,?e 30 ?a ?e 32 ?b => ?a 13 ?b
121579,?e 3 ?a ?e 32 ?b => ?a 13 ?b
121580,?e 32 ?b ?a 38 ?e => ?a 13 ?b
121581,?a 2 ?e ?e 32 ?b => ?a 13 ?b
121582,?f 13 ?a ?b 23 ?f => ?a 14 ?b
121583,?b 31 ?f ?f 5 ?a => ?a 14 ?b
121584,?e 32 ?b ?e 39 ?a => ?a 13 ?b
121585,?a 19 ?e ?e 32 ?b => ?a 13 ?b
121586,?b 22 ?f ?f 23 ?a => ?a 14 ?b
121587,?e 32 ?b ?e 5 ?a => ?a 13 ?b
121588,?e 32 ?b ?e 33 ?a => ?a 13 ?b
121589,?e 17 ?a ?e 32 ?b => ?a 13 ?b
121590,?e 18 ?a ?e 32 ?b => ?a 13 ?b
121591,?e 32 ?b ?e 4 ?a => ?a 13 ?b
121592,?e 12 ?a ?e 32 ?b => ?a 13 ?b
121593,?e 22 ?a ?e 32 ?b => ?a 13 ?b
121594,?a 23 ?e ?e 32 ?b => ?a 13 ?b
121595,?e 11 ?a ?e 32 ?b => ?a 13 ?b
121596,?a 31 ?e ?e 32 ?b => ?a 13 ?b
121597,?a 13 ?e ?e 32 ?b => ?a 13 ?b
121598,?e 32 ?b ?e 8 ?a => ?a 13 ?b
121599,?e 2 ?a ?e 32 ?b => ?a 13 ?b
121600,?e 32 ?b ?e 38 ?a => ?a 13 ?b
121601,?e 32 ?b ?a 6 ?e => ?a 13 ?b
121602,?a 14 ?e ?e 32 ?b => ?a 13 ?b
121603,?b 22 ?f ?f 31 ?a => ?a 14 ?b
121604,?e 19 ?a ?e 32 ?b => ?a 13 ?b
121605,?e 14 ?a ?e 32 ?b => ?a 13 ?b
121606,?e 31 ?a ?e 32 ?b => ?a 13 ?b
121607,?e 23 ?a ?e 32 ?b => ?a 13 ?b
121608,?e 13 ?a ?e 32 ?b => ?a 13 ?b
121609,?a 14 ?f ?b 22 ?f => ?a 14 ?b
121610,?f 13 ?a ?b 22 ?f => ?a 14 ?b
121611,?e 32 ?b ?e 6 ?a => ?a 13 ?b
121612,?b 20 ?f ?a 37 ?f => ?a 13 ?b
121613,?a 19 ?f ?b 22 ?f => ?a 14 ?b
121614,?b 10 ?f ?a 37 ?f => ?a 13 ?b
121615,?b 3 ?f ?a 37 ?f => ?a 13 ?b
121616,?b 30 ?f ?a 37 ?f => ?a 13 ?b
121617,?b 33 ?f ?a 37 ?f => ?a 13 ?b
121618,?a 37 ?f ?b 4 ?f => ?a 13 ?b
121619,?b 18 ?f ?a 37 ?f => ?a 13 ?b
121620,?b 22 ?f ?a 23 ?f => ?a 14 ?b
121621,?b 17 ?f ?a 37 ?f => ?a 13 ?b
121622,?b 12 ?f ?a 37 ?f => ?a 13 ?b
121623,?a 37 ?f ?b 8 ?f => ?a 13 ?b
121624,?a 37 ?f ?b 39 ?f => ?a 13 ?b
121625,?b 22 ?f ?a 31 ?f => ?a 14 ?b
121626,?a 37 ?f ?b 5 ?f => ?a 13 ?b
121627,?b 11 ?f ?a 37 ?f => ?a 13 ?b
121628,?b 22 ?f ?a 37 ?f => ?a 13 ?b
121629,?a 37 ?f ?b 38 ?f => ?a 13 ?b
121630,?f 37 ?b ?a 37 ?f => ?a 13 ?b
121631,?f 20 ?b ?a 37 ?f => ?a 13 ?b
121632,?f 36 ?b ?a 37 ?f => ?a 13 ?b
121633,?b 19 ?f ?a 37 ?f => ?a 13 ?b
121634,?f 15 ?b ?a 37 ?f => ?a 13 ?b
121635,?b 23 ?f ?a 37 ?f => ?a 13 ?b
121636,?f 34 ?b ?a 37 ?f => ?a 13 ?b
121637,?f 25 ?b ?a 37 ?f => ?a 13 ?b
121638,?b 13 ?f ?a 37 ?f => ?a 13 ?b
121639,?f 28 ?b ?a 37 ?f => ?a 13 ?b
121640,?b 14 ?f ?a 37 ?f => ?a 13 ?b
121641,?b 31 ?f ?a 37 ?f => ?a 13 ?b
121642,?f 10 ?b ?a 37 ?f => ?a 13 ?b
121643,?f 11 ?a ?b 31 ?f => ?a 14 ?b
121644,?f 3 ?b ?a 37 ?f => ?a 13 ?b
121645,?f 30 ?b ?a 37 ?f => ?a 13 ?b
121646,?b 2 ?f ?a 37 ?f => ?a 13 ?b
121647,?f 17 ?b ?a 37 ?f => ?a 13 ?b
121648,?a 37 ?f ?b 6 ?f => ?a 13 ?b
121649,?f 18 ?b ?a 37 ?f => ?a 13 ?b
121650,?f 12 ?b ?a 37 ?f => ?a 13 ?b
121651,?a 37 ?f ?f 4 ?b => ?a 13 ?b
121652,?a 37 ?f ?f 39 ?b => ?a 13 ?b
121653,?f 33 ?b ?a 37 ?f => ?a 13 ?b
121654,?a 11 ?f ?b 31 ?f => ?a 14 ?b
121655,?a 13 ?f ?b 22 ?f => ?a 14 ?b
121656,?a 37 ?f ?f 38 ?b => ?a 13 ?b
121657,?f 2 ?b ?a 37 ?f => ?a 13 ?b
121658,?a 37 ?f ?f 5 ?b => ?a 13 ?b
121659,?f 19 ?b ?a 37 ?f => ?a 13 ?b
121660,?f 11 ?b ?a 37 ?f => ?a 13 ?b
121661,?f 23 ?b ?a 37 ?f => ?a 13 ?b
121662,?f 14 ?b ?a 37 ?f => ?a 13 ?b
121663,?f 22 ?b ?a 37 ?f => ?a 13 ?b
121664,?f 13 ?b ?a 37 ?f => ?a 13 ?b
121665,?b 23 ?f ?f 6 ?a => ?a 14 ?b
121666,?a 20 ?e ?e 25 ?b => ?a 13 ?b
121667,?f 29 ?b ?a 37 ?f => ?a 13 ?b
121668,?f 31 ?b ?a 37 ?f => ?a 13 ?b
121669,?a 37 ?f ?f 8 ?b => ?a 13 ?b
121670,?a 37 ?f ?f 6 ?b => ?a 13 ?b
121671,?b 22 ?f ?f 6 ?a => ?a 14 ?b
121672,?a 10 ?e ?e 25 ?b => ?a 13 ?b
121673,?f 22 ?a ?b 31 ?f => ?a 14 ?b
121674,?b 23 ?f ?a 6 ?f => ?a 14 ?b
121675,?e 25 ?b ?a 30 ?e => ?a 13 ?b
121676,?e 25 ?b ?a 3 ?e => ?a 13 ?b
121677,?e 25 ?b ?e 28 ?a => ?a 13 ?b
121678,?e 25 ?b ?a 33 ?e => ?a 13 ?b
121679,?e 25 ?b ?e 37 ?a => ?a 13 ?b
121680,?e 20 ?a ?e 25 ?b => ?a 13 ?b
121681,?e 25 ?b ?e 34 ?a => ?a 13 ?b
121682,?e 15 ?a ?e 25 ?b => ?a 13 ?b
121683,?e 25 ?b ?a 4 ?e => ?a 13 ?b
121684,?e 25 ?b ?e 36 ?a => ?a 13 ?b
121685,?a 18 ?e ?e 25 ?b => ?a 13 ?b
121686,?e 21 ?a ?e 25 ?b => ?a 13 ?b
121687,?e 25 ?b ?e 26 ?a => ?a 13 ?b
121688,?e 25 ?b ?e 27 ?a => ?a 13 ?b
121689,?e 25 ?b ?e 32 ?a => ?a 13 ?b
121690,?e 25 ?b ?a 8 ?e => ?a 13 ?b
121691,?e 24 ?a ?e 25 ?b => ?a 13 ?b
121692,?a 12 ?e ?e 25 ?b => ?a 13 ?b
121693,?e 16 ?a ?e 25 ?b => ?a 13 ?b
121694,?e 25 ?a ?e 25 ?b => ?a 13 ?b
121695,?a 17 ?e ?e 25 ?b => ?a 13 ?b
121696,?e 25 ?b ?e 29 ?a => ?a 13 ?b
121697,?e 25 ?b ?a 39 ?e => ?a 13 ?b
121698,?e 25 ?b ?e 7 ?a => ?a 13 ?b
121699,?e 10 ?a ?e 25 ?b => ?a 13 ?b
121700,?e 25 ?b ?e 30 ?a => ?a 13 ?b
121701,?e 25 ?b ?e 3 ?a => ?a 13 ?b
121702,?e 25 ?b ?a 5 ?e => ?a 13 ?b
121703,?a 22 ?f ?b 31 ?f => ?a 14 ?b
121704,?e 25 ?b ?e 33 ?a => ?a 13 ?b
121705,?b 22 ?f ?a 6 ?f => ?a 14 ?b
121706,?a 22 ?e ?e 25 ?b => ?a 13 ?b
121707,?a 11 ?e ?e 25 ?b => ?a 13 ?b
121708,?a 2 ?e ?e 25 ?b => ?a 13 ?b
121709,?e 25 ?b ?e 4 ?a => ?a 13 ?b
121710,?e 18 ?a ?e 25 ?b => ?a 13 ?b
121711,?e 25 ?b ?e 39 ?a => ?a 13 ?b
121712,?e 25 ?b ?a 38 ?e => ?a 13 ?b
121713,?e 25 ?b ?e 8 ?a => ?a 13 ?b
121714,?e 17 ?a ?e 25 ?b => ?a 13 ?b
121715,?a 19 ?e ?e 25 ?b => ?a 13 ?b
121716,?e 25 ?b ?e 5 ?a => ?a 13 ?b
121717,?e 12 ?a ?e 25 ?b => ?a 13 ?b
121718,?a 13 ?e ?e 25 ?b => ?a 13 ?b
121719,?a 14 ?e ?e 25 ?b => ?a 13 ?b
121720,?a 23 ?e ?e 25 ?b => ?a 13 ?b
121721,?e 22 ?a ?e 25 ?b => ?a 13 ?b
121722,?e 25 ?b ?a 31 ?e => ?a 13 ?b
121723,?e 11 ?a ?e 25 ?b => ?a 13 ?b
121724,?e 2 ?a ?e 25 ?b => ?a 13 ?b
121725,?e 25 ?b ?e 38 ?a => ?a 13 ?b
121726,?e 25 ?b ?a 6 ?e => ?a 13 ?b
121727,?f 2 ?a ?b 31 ?f => ?a 14 ?b
121728,?e 19 ?a ?e 25 ?b => ?a 13 ?b
121729,?e 14 ?a ?e 25 ?b => ?a 13 ?b
121730,?e 23 ?a ?e 25 ?b => ?a 13 ?b
121731,?e 25 ?b ?e 31 ?a => ?a 13 ?b
121732,?e 13 ?a ?e 25 ?b => ?a 13 ?b
121733,?a 2 ?f ?b 31 ?f => ?a 14 ?b
121734,?e 25 ?b ?e 6 ?a => ?a 13 ?b
121735,?b 31 ?f ?f 38 ?a => ?a 14 ?b
121736,?b 31 ?f ?a 38 ?f => ?a 14 ?b
121737,?a 20 ?e ?e 29 ?b => ?a 13 ?b
121738,?a 10 ?e ?e 29 ?b => ?a 13 ?b
121739,?e 29 ?b ?a 30 ?e => ?a 13 ?b
121740,?e 29 ?b ?a 3 ?e => ?a 13 ?b
121741,?a 17 ?e ?e 29 ?b => ?a 13 ?b
121742,?e 29 ?b ?a 39 ?e => ?a 13 ?b
121743,?e 29 ?b ?a 4 ?e => ?a 13 ?b
121744,?a 12 ?e ?e 29 ?b => ?a 13 ?b
121745,?e 29 ?b ?a 5 ?e => ?a 13 ?b
121746,?e 29 ?a ?e 29 ?b => ?a 13 ?b
121747,?e 29 ?b ?a 8 ?e => ?a 13 ?b
121748,?e 18 ?a ?e 5 ?b => ?a 14 ?b
121749,?e 15 ?a ?e 29 ?b => ?a 13 ?b
121750,?e 27 ?a ?e 29 ?b => ?a 13 ?b
121751,?e 16 ?a ?e 29 ?b => ?a 13 ?b
121752,?e 29 ?b ?e 7 ?a => ?a 13 ?b
121753,?e 26 ?a ?e 29 ?b => ?a 13 ?b
121754,?e 25 ?a ?e 29 ?b => ?a 13 ?b
121755,?e 29 ?b ?e 36 ?a => ?a 13 ?b
121756,?e 20 ?a ?e 29 ?b => ?a 13 ?b
121757,?a 22 ?e ?e 29 ?b => ?a 13 ?b
121758,?a 2 ?e ?e 29 ?b => ?a 13 ?b
121759,?e 29 ?b ?a 33 ?e => ?a 13 ?b
121760,?a 18 ?e ?e 29 ?b => ?a 13 ?b
121761,?e 28 ?a ?e 29 ?b => ?a 13 ?b
121762,?e 29 ?b ?e 37 ?a => ?a 13 ?b
121763,?e 29 ?b ?e 34 ?a => ?a 13 ?b
121764,?e 24 ?a ?e 29 ?b => ?a 13 ?b
121765,?e 29 ?b ?e 32 ?a => ?a 13 ?b
121766,?e 10 ?a ?e 29 ?b => ?a 13 ?b
121767,?e 21 ?a ?e 29 ?b => ?a 13 ?b
121768,?e 29 ?b ?e 30 ?a => ?a 13 ?b
121769,?e 29 ?b ?e 3 ?a => ?a 13 ?b
121770,?a 23 ?e ?e 29 ?b => ?a 13 ?b
121771,?a 14 ?e ?e 29 ?b => ?a 13 ?b
121772,?e 29 ?b ?e 33 ?a => ?a 13 ?b
121773,?e 29 ?b ?a 31 ?e => ?a 13 ?b
121774,?a 13 ?e ?e 29 ?b => ?a 13 ?b
121775,?e 29 ?b ?e 4 ?a => ?a 13 ?b
121776,?a 11 ?e ?e 29 ?b => ?a 13 ?b
121777,?e 17 ?a ?e 29 ?b => ?a 13 ?b
121778,?e 29 ?b ?e 8 ?a => ?a 13 ?b
121779,?e 18 ?a ?e 29 ?b => ?a 13 ?b
121780,?e 29 ?b ?a 6 ?e => ?a 13 ?b
121781,?e 29 ?b ?e 39 ?a => ?a 13 ?b
121782,?e 29 ?b ?a 38 ?e => ?a 13 ?b
121783,?f 19 ?a ?b 31 ?f => ?a 14 ?b
121784,?a 20 ?e ?e 34 ?b => ?a 13 ?b
121785,?a 10 ?e ?e 34 ?b => ?a 13 ?b
121786,?e 11 ?b ?e 18 ?a => ?a 14 ?b
121787,?e 18 ?a ?b 2 ?e => ?a 14 ?b
121788,?a 30 ?e ?e 34 ?b => ?a 13 ?b
121789,?a 19 ?e ?e 29 ?b => ?a 13 ?b
121790,?e 2 ?a ?e 29 ?b => ?a 13 ?b
121791,?e 29 ?b ?e 5 ?a => ?a 13 ?b
121792,?e 29 ?b ?e 38 ?a => ?a 13 ?b
121793,?a 3 ?e ?e 34 ?b => ?a 13 ?b
121794,?e 18 ?a ?e 22 ?b => ?a 14 ?b
121795,?e 22 ?a ?e 29 ?b => ?a 13 ?b
121796,?e 11 ?a ?e 29 ?b => ?a 13 ?b
121797,?e 19 ?a ?e 29 ?b => ?a 13 ?b
121798,?a 19 ?f ?b 31 ?f => ?a 14 ?b
121799,?e 34 ?a ?e 34 ?b => ?a 13 ?b
121800,?e 18 ?a ?e 2 ?b => ?a 14 ?b
121801,?e 13 ?a ?e 29 ?b => ?a 13 ?b
121802,?e 29 ?a ?e 34 ?b => ?a 13 ?b
121803,?e 14 ?a ?e 29 ?b => ?a 13 ?b
121804,?e 15 ?a ?e 34 ?b => ?a 13 ?b
121805,?e 34 ?b ?e 36 ?a => ?a 13 ?b
121806,?e 27 ?a ?e 34 ?b => ?a 13 ?b
121807,?e 28 ?a ?e 34 ?b => ?a 13 ?b
121808,?e 21 ?a ?e 34 ?b => ?a 13 ?b
121809,?e 34 ?b ?e 37 ?a => ?a 13 ?b
121810,?e 24 ?a ?e 34 ?b => ?a 13 ?b
121811,?e 32 ?a ?e 34 ?b => ?a 13 ?b
121812,?e 34 ?b ?e 9 ?a => ?a 13 ?b
121813,?e 34 ?b ?e 7 ?a => ?a 13 ?b
121814,?a 33 ?e ?e 34 ?b => ?a 13 ?b
121815,?e 16 ?a ?e 34 ?b => ?a 13 ?b
121816,?e 23 ?a ?e 29 ?b => ?a 13 ?b
121817,?e 29 ?b ?e 31 ?a => ?a 13 ?b
121818,?e 26 ?a ?e 34 ?b => ?a 13 ?b
121819,?e 25 ?a ?e 34 ?b => ?a 13 ?b
121820,?e 34 ?b ?a 4 ?e => ?a 13 ?b
121821,?e 20 ?a ?e 34 ?b => ?a 13 ?b
121822,?e 12 ?a ?e 29 ?b => ?a 13 ?b
121823,?e 29 ?b ?e 6 ?a => ?a 13 ?b
121824,?e 34 ?b ?a 39 ?e => ?a 13 ?b
121825,?e 34 ?b ?a 8 ?e => ?a 13 ?b
121826,?a 17 ?e ?e 34 ?b => ?a 13 ?b
121827,?a 12 ?e ?e 34 ?b => ?a 13 ?b
121828,?a 18 ?e ?e 34 ?b => ?a 13 ?b
121829,?e 10 ?a ?e 34 ?b => ?a 13 ?b
121830,?e 18 ?a ?b 38 ?e => ?a 14 ?b
121831,?e 3 ?a ?e 34 ?b => ?a 13 ?b
121832,?f 14 ?a ?b 31 ?f => ?a 14 ?b
121833,?e 34 ?b ?a 5 ?e => ?a 13 ?b
121834,?e 18 ?a ?e 38 ?b => ?a 14 ?b
121835,?a 14 ?f ?b 31 ?f => ?a 14 ?b
121836,?a 22 ?e ?e 34 ?b => ?a 13 ?b
121837,?e 33 ?a ?e 34 ?b => ?a 13 ?b
121838,?e 15 ?b ?a 20 ?e => ?a 13 ?b
121839,?a 11 ?e ?e 34 ?b => ?a 13 ?b
121840,?a 2 ?e ?e 34 ?b => ?a 13 ?b
121841,?f 23 ?a ?b 31 ?f => ?a 14 ?b
121842,?e 34 ?b ?e 4 ?a => ?a 13 ?b
121843,?e 34 ?b ?a 38 ?e => ?a 13 ?b
121844,?e 30 ?a ?e 34 ?b => ?a 13 ?b
121845,?e 12 ?a ?e 34 ?b => ?a 13 ?b
121846,?e 18 ?a ?e 34 ?b => ?a 13 ?b
121847,?e 17 ?a ?e 34 ?b => ?a 13 ?b
121848,?e 34 ?b ?e 8 ?a => ?a 13 ?b
121849,?a 19 ?e ?e 34 ?b => ?a 13 ?b
121850,?a 10 ?e ?e 15 ?b => ?a 13 ?b
121851,?a 14 ?e ?e 34 ?b => ?a 13 ?b
121852,?e 15 ?b ?a 30 ?e => ?a 13 ?b
121853,?e 34 ?b ?e 5 ?a => ?a 13 ?b
121854,?a 23 ?e ?e 34 ?b => ?a 13 ?b
121855,?e 18 ?a ?b 19 ?e => ?a 14 ?b
121856,?a 31 ?e ?e 34 ?b => ?a 13 ?b
121857,?e 15 ?b ?a 3 ?e => ?a 13 ?b
121858,?a 13 ?e ?e 34 ?b => ?a 13 ?b
121859,?e 15 ?b ?e 26 ?a => ?a 13 ?b
121860,?e 15 ?b ?e 32 ?a => ?a 13 ?b
121861,?e 15 ?b ?e 29 ?a => ?a 13 ?b
121862,?e 34 ?b ?e 39 ?a => ?a 13 ?b
121863,?e 15 ?b ?e 25 ?a => ?a 13 ?b
121864,?e 15 ?b ?e 37 ?a => ?a 13 ?b
121865,?a 23 ?f ?b 31 ?f => ?a 14 ?b
121866,?e 11 ?a ?e 34 ?b => ?a 13 ?b
121867,?e 15 ?b ?e 9 ?a => ?a 13 ?b
121868,?e 15 ?b ?e 7 ?a => ?a 13 ?b
121869,?e 15 ?a ?e 15 ?b => ?a 13 ?b
121870,?e 15 ?b ?e 36 ?a => ?a 13 ?b
121871,?e 22 ?a ?e 34 ?b => ?a 13 ?b
121872,?e 15 ?b ?a 33 ?e => ?a 13 ?b
121873,?e 2 ?a ?e 34 ?b => ?a 13 ?b
121874,?e 15 ?b ?e 20 ?a => ?a 13 ?b
121875,?e 34 ?b ?a 6 ?e => ?a 13 ?b
121876,?e 34 ?b ?e 38 ?a => ?a 13 ?b
121877,?e 18 ?a ?e 19 ?b => ?a 14 ?b
121878,?e 15 ?b ?a 17 ?e => ?a 13 ?b
121879,?a 12 ?e ?e 15 ?b => ?a 13 ?b
121880,?e 19 ?a ?e 34 ?b => ?a 13 ?b
121881,?e 15 ?b ?a 8 ?e => ?a 13 ?b
121882,?e 10 ?a ?e 15 ?b => ?a 13 ?b
121883,?e 23 ?a ?e 34 ?b => ?a 13 ?b
121884,?f 31 ?a ?b 31 ?f => ?a 14 ?b
121885,?e 15 ?b ?a 39 ?e => ?a 13 ?b
121886,?e 15 ?b ?e 30 ?a => ?a 13 ?b
121887,?e 14 ?a ?e 34 ?b => ?a 13 ?b
121888,?e 31 ?a ?e 34 ?b => ?a 13 ?b
121889,?e 15 ?b ?e 3 ?a => ?a 13 ?b
121890,?e 34 ?b ?e 6 ?a => ?a 13 ?b
121891,?e 15 ?b ?e 21 ?a => ?a 13 ?b
121892,?e 15 ?b ?e 28 ?a => ?a 13 ?b
121893,?e 15 ?b ?e 27 ?a => ?a 13 ?b
121894,?e 15 ?b ?e 34 ?a => ?a 13 ?b
121895,?e 15 ?b ?e 24 ?a => ?a 13 ?b
121896,?e 15 ?b ?e 16 ?a => ?a 13 ?b
121897,?e 15 ?b ?a 4 ?e => ?a 13 ?b
121898,?e 15 ?b ?a 18 ?e => ?a 13 ?b
121899,?e 13 ?a ?e 34 ?b => ?a 13 ?b
121900,?e 15 ?b ?a 5 ?e => ?a 13 ?b
121901,?e 15 ?b ?e 33 ?a => ?a 13 ?b
121902,?f 13 ?a ?b 31 ?f => ?a 14 ?b
121903,?e 18 ?a ?e 23 ?b => ?a 14 ?b
121904,?e 15 ?b ?e 4 ?a => ?a 13 ?b
121905,?e 14 ?b ?e 18 ?a => ?a 14 ?b
121906,?e 15 ?b ?a 22 ?e => ?a 13 ?b
121907,?a 11 ?e ?e 15 ?b => ?a 13 ?b
121908,?e 15 ?b ?e 8 ?a => ?a 13 ?b
121909,?a 20 ?e ?e 28 ?b => ?a 13 ?b
121910,?e 15 ?b ?e 17 ?a => ?a 13 ?b
121911,?e 12 ?a ?e 15 ?b => ?a 13 ?b
121912,?e 15 ?b ?e 18 ?a => ?a 13 ?b
121913,?e 15 ?b ?e 39 ?a => ?a 13 ?b
121914,?e 15 ?b ?a 2 ?e => ?a 13 ?b
121915,?e 18 ?a ?e 31 ?b => ?a 14 ?b
121916,?b 13 ?e ?e 18 ?a => ?a 14 ?b
121917,?e 15 ?b ?a 38 ?e => ?a 13 ?b
121918,?e 39 ?a ?e 5 ?b => ?a 14 ?b
121919,?a 10 ?e ?e 28 ?b => ?a 13 ?b
121920,?e 15 ?a ?e 28 ?b => ?a 13 ?b
121921,?e 28 ?b ?e 32 ?a => ?a 13 ?b
121922,?e 28 ?b ?e 36 ?a => ?a 13 ?b
121923,?e 25 ?a ?e 28 ?b => ?a 13 ?b
121924,?e 27 ?a ?e 28 ?b => ?a 13 ?b
121925,?e 28 ?b ?e 29 ?a => ?a 13 ?b
121926,?e 28 ?b ?e 34 ?a => ?a 13 ?b
